c_33267,333.28
c_33266,332.14
c_33265,279.71
c_33264,280.95
c_33263,335.39
c_33262,334.22
c_33261,334.08
c_33258,318.51
c_33257,367.05
c_33256,367.67
c_33255,367.64
c_33254,353.63
c_33253,335.25
c_33252,322.6
c_33251,397.41
c_33250,359.08
c_33249,326.62
c_33248,325.95
c_33247,359.34
c_33246,358.99
c_33245,358.79
c_33244,318.97
c_33243,318.53
c_33242,351.86
c_33241,352.12
c_33240,352.78
c_33239,375.98
c_33238,376.41
c_33237,376.94
c_33236,385.28
c_33234,385.44
c_33233,368.22
c_33232,368.52
c_33231,369.24
c_33229,417.13
c_33228,385.46
c_33227,382.09
c_33226,382.66
c_33225,384.35
c_33224,361.67
c_33223,361.83
c_33222,361.99
c_33221,380.13
c_33220,379.75
c_33216,378.34
c_33215,388.18
c_33214,387.19
c_33213,389.24
c_33212,374.85
c_33211,359.62
c_33210,359.66
c_33209,359.69
c_33208,388.5
c_33207,368.85
c_33133,385.68
39965,308.41
39964,311.34
39953,313.71
39952,315.42
39951,315.72
39950,317.59
39949,319.9
39948,322.5
39817,258.17
39816,249.56
39815,238.81
39814,239.52
39813,239.51
39812,239.63
39811,240.37
39810,241.32
39678,237.6
39677,202.68
39676,186.35
39675,140.18
39674,186.48
39673,179.03
39672,209.43
39648,224.87
39647,224.97
39646,224.23
39645,223.13
39644,226.64
39643,224.78
39642,223.31
39641,228.72
39619,232.53
39618,246.2
39617,258.79
39615,270.12
39614,284.43
39613,294.22
39612,303.84
39611,315.05
39609,206.83
39608,188.61
39607,218.65
39606,181.33
39605,207.35
39583,198.76
39582,203.88
39581,210.56
39579,223.51
39578,227.96
39570,128.81
39569,98.28
39568,128.81
39567,139.92
39566,157.88
39565,172.67
39564,187.95
39563,206.85
39526,98.41
39525,184.61
39501,198.77
39500,194.45
39498,188.19
39497,204.91
39496,208.17
39495,213.47
39494,217.86
39492,257.03
39491,240.97
39490,257.23
39489,63.15
39488,81.66
39487,103.37
39486,128.97
39485,159.07
39484,195.88
39483,239.88
39482,293.91
39481,358.8
39465,134.63
39464,63.54
39463,71.86
39462,81.47
39461,91.87
39460,103.11
39459,115.32
39458,128.65
39457,143.31
39410,268.42
39375,57.7
39374,134.41
39373,57.7
39372,47.64
39358,61.67
39357,83.24
39307,258.16
39268,76.49
39267,91.54
39228,227.42
39226,277.01
39225,299.83
39224,234.25
39223,293.1
39221,257.23
39217,256.4
39158,39.8
39157,100.99
38954,158.09
38953,133.84
38952,123.57
38951,114.01
38950,123.57
38949,133.84
38948,146.47
38947,158.09
38946,204.3
38945,187.85
38944,172.56
38943,187.85
38942,204.3
38862,119.17
38861,102.5
38860,110.05
38859,119.17
38858,131.25
38857,141.71
38856,155
38855,169.2
38854,184.73
38805,194.73
38804,153.04
38803,118.69
38802,128.93
38801,140.27
38800,153.04
38798,179.37
38797,194.73
38361,194.27
38360,193.64
38359,195.17
38358,195.4
38203,68.81
38200,70.34
38191,133.72
38190,133.72
38189,143.54
38188,133.72
38187,149.18
38186,139.16
38185,133.36
38183,160.61
38182,163.09
38181,142.26
38122,144.31
38121,150.38
38120,156.71
38119,163.26
38118,170.01
38117,176.99
38116,184.31
38108,241.4
38107,206.09
38106,212.22
38105,227.4
38104,232.66
38103,241.4
38102,251.63
38101,261.23
38100,271.78
38099,159.45
38098,165.86
38097,172.58
38096,179.73
38095,186.5
38094,194.01
38093,169.14
38092,195.15
38081,199.59
38079,176.91
38078,184.41
38077,192.58
38076,199.59
38075,159.66
38074,166.25
38073,173.18
38072,180.27
38071,187.5
38069,203.28
38048,191.7
38047,199.51
38046,207.62
38045,215.95
37429,53.58
37426,798.29
37424,220.57
37422,220.57
37420,33.51
37418,220.57
37416,798.29
37412,53.58
37410,111.29
37409,246.91
37408,42.61
37407,111.29
37406,231.52
37098,151.93
37095,153.71
37089,156.02
37086,157.44
36895,218.1
36637,265.53
36636,234.19
36634,244.29
36632,270.07
36628,221.83
36627,276.92
36626,238.62
36625,242.59
36620,203.38
36619,230.92
36618,245.97
36616,308.33
36614,163.82
36612,286.2
36609,314.29
36608,295.99
36606,294.79
36605,311.99
36604,290.1
36601,240.38
36600,222.2
36599,183.25
36598,225.39
36597,257.98
36593,272
36588,231.77
36573,81.59
36570,89.87
36569,86.74
36568,84.36
36567,86.74
36566,89.87
36565,93.07
36564,95.94
36563,100.52
36562,101.42
36455,257.75
36453,247.27
36452,268.69
36450,281.36
36449,292.12
36448,303.58
36447,316.05
36446,329.66
36145,104.48
36144,107.57
36143,112.07
36142,114.96
36141,118.79
36139,125.24
35875,236.68
35860,236.68
35856,236.68
35854,321.27
35846,252.45
35835,252.45
35834,282.06
35833,141.78
35828,145.76
35827,149.41
35826,154.27
35825,159.75
35798,165.18
35797,169.63
35796,173.03
35795,179.65
35794,184.42
35793,190.08
35792,196.56
35791,231.58
35468,235.4
35467,234.47
35466,231.02
35464,232.48
35463,233.2
35462,233.85
35461,234.47
35460,235.4
35459,236
35458,236.61
35457,237.24
35456,237.52
35276,244.48
35275,245.33
35274,246.16
35273,246.99
35272,247.82
35271,248.61
35270,249.44
35269,250.26
35268,250.99
35267,251.64
35266,251.93
35254,215.69
35253,220
35252,224.38
35251,228.89
35250,233.46
35249,238.2
35248,242.54
35247,247.55
35244,263.24
35243,243.24
35242,229.09
35241,233.67
35240,238.53
35239,243.24
35238,248.01
35237,252.97
35236,258.03
35235,263.24
35231,274.92
35230,280.78
35229,286.59
35228,292.87
35227,298.79
35226,304.81
35225,311.51
35224,317.05
35191,212.06
35190,215.33
35189,218.88
35188,222.44
35187,225.68
35186,229.14
35185,232.54
35184,235.42
35183,238.06
35177,241.81
35176,240.75
35175,241.81
35174,229.81
35173,217.06
35172,220.12
35171,223.16
35170,226.75
35169,229.81
35157,233.73
35156,236.74
35155,239.82
35154,243.53
35153,245.41
35152,246.46
35120,276.44
35119,244.21
35118,254.53
35117,265.59
35115,287.97
35114,299.84
35113,324.74
35112,311.74
35111,324.74
35110,201.69
35109,209.87
35108,218.6
35107,227.03
35106,236.2
35105,245.4
35104,255.4
35103,265.92
35102,207.79
35101,216.6
35100,224.35
35099,232.97
35098,241.63
35097,251.65
35096,260.92
35094,271.98
35079,247.97
35078,258.24
35077,269.5
35076,280.79
35075,292.9
35074,304.81
35073,317.04
35072,329.59
35048,282.94
35036,195.88
35035,203.96
35034,212.32
35033,220.84
35032,238.09
35031,228.51
35030,238.09
35029,248.26
35028,257.66
35007,214.78
35006,223.53
35005,232.97
35004,242.22
35003,251.37
35002,282.94
34991,110.26
34990,118.06
34989,131.31
34988,103.02
34987,95.38
34986,101.26
34985,103.02
34983,131.31
34982,118.06
34981,110.26
34980,112.84
34979,118.06
34978,127.41
34977,124.46
34976,120.18
34975,124.46
34974,127.41
34973,131.31
34972,261.05
34971,272.18
34970,282.94
34969,135.76
34968,140.27
34967,144.15
34966,148.73
34965,153.25
34964,158.2
34963,162.38
34962,186.88
34961,166.96
34960,171.62
34959,176.36
34958,181.2
34957,186.88
34956,189.96
34928,215.02
34925,242.28
34894,160.13
34893,173.26
34892,188.44
34878,176.39
34877,191.3
34876,206.54
34875,223.8
34874,242.28
34873,282.94
34872,305.71
34863,194.47
34862,201.86
34794,167.53
34793,131.48
34482,95.08
34481,101.15
33990,87.47
33989,143.91
33969,169.56
33968,163.65
33967,182.33
33966,182.33
33965,189.11
33963,191.03
33962,172.46
33961,171.63
33960,170.62
33850,152.79
33849,167.48
33848,157.8
33847,167.48
33846,135.57
33845,99.23
33844,304.38
33843,169.67
33841,168.31
33838,190.43
33837,126.08
33836,160.74
33835,160.32
33834,168.24
33828,116.75
33791,316.94
33790,157.78
33789,184.86
33143,250.23
33142,328.32
33141,220.71
32908,328.32
32907,220.71
32906,250.23
32610,308.44
32609,177.97
32608,248.74
32607,218.71
32606,218.71
32364,318.79
32363,273.69
32361,262.75
32354,130.89
32353,152.78
32349,293.87
32345,233.58
32335,323.92
32333,315.01
32331,248.79
32330,228.17
32328,210.6
32327,331.84
32326,316.19
32168,94.4
32156,89.59
32145,322.06
32143,357.49
32139,244.9
32137,302.09
32100,103.41
32098,97.97
32097,99.71
32096,101.58
32095,103.41
32094,105.06
32093,106.81
32091,293.82
32087,289.27
32083,169.3
32082,155.76
32081,151.91
32080,124.12
32079,108.93
32078,110.77
32077,108.93
32076,120.58
32075,113.03
32074,115.46
32073,116.07
32072,120.58
32071,121.7
32070,124.12
32069,126.96
32068,137.49
32067,112.49
32066,97.33
32065,104.7
32064,112.49
32063,120.7
32062,129.07
32061,146.56
32060,137.49
32059,151.91
32058,155.76
32057,169.3
32056,197.46
32055,208.06
32054,220.96
32053,220.96
32034,87.95
31958,333.41
31957,312.79
31956,330.82
31955,316.43
31954,303.15
31951,272.47
31950,233.27
31949,296.52
31948,255.02
31926,161.77
31845,312.8
31844,257.69
31837,385.27
31836,347.84
31835,356.39
31834,341.61
31833,334.17
31831,304.27
31829,268.36
31828,288.14
31827,307.26
31826,324.82
31808,161.86
31807,161.77
31794,247.2
31793,181.06
31792,120.6
31791,111.63
31790,107.98
31789,96.75
31788,99.99
31787,103.46
31786,107.98
31785,111.63
31783,120.6
31782,153.87
31781,151.91
31780,154.42
31779,181.06
31778,193.3
31776,193.3
31775,201.53
31773,123.6
31772,125.24
31771,126.96
31769,128.62
31768,131.27
31767,132.44
31766,134.15
31765,138.49
31668,198.04
31667,247.02
31666,246.74
31665,247.23
31664,248.13
31663,247.2
31662,247.09
31661,247.23
31660,247.5
31659,247.49
31657,247.94
31656,248.05
31655,248.13
31634,246.28
31633,226.11
31632,209.82
31631,192.36
31630,177.57
31629,164.25
31625,242.36
31622,189.96
31615,272.54
31614,250.73
31613,229.29
31612,215.21
31611,198.04
31610,183.69
31609,168.7
31569,222.81
31568,222.75
31567,223.74
31566,229.1
31565,237.77
31564,246.61
31563,250.78
31561,250.74
31560,229.1
31559,237.77
31558,223.74
31557,246.61
31556,222.75
31555,222.81
31554,250.78
31528,229.3
31527,237.97
31526,223.41
31525,222.76
31524,247.75
31522,244.49
31521,223.14
31519,220.61
31518,271.4
31517,223.13
31516,267.33
31515,270.01
31514,253.91
31513,240.16
31512,229.54
31511,259.22
31510,238.06
31509,223.13
31508,239.45
31486,94.43
31484,245.88
31483,230.96
31482,264.69
31480,249.77
31479,262.52
31476,89.94
31475,87.26
31474,89.94
31473,91.25
31469,93.75
31468,96.38
31467,96.1
31466,96.3
31465,96.74
31464,97.04
31463,97.71
31462,98.42
31461,98.61
31460,99.16
31459,99.4
31458,99.8
31457,99.78
31455,222.21
31453,247.46
31452,249.83
31451,243.62
31449,262.03
31448,222.75
31447,239.68
31446,238.56
31445,265.19
31444,240.74
31443,260.03
31442,247.25
31441,280.59
31440,229.35
31438,240.62
31437,221.15
31436,262.11
31435,274
31433,227.86
31414,196.28
31413,181.36
31389,167.18
31388,153.8
31387,142.23
31386,130.27
31385,119.82
31384,111.35
31382,170.96
31381,156.39
31380,142.85
31379,131.51
31378,120.07
31377,110.36
31376,101.36
31375,101.36
31372,154.23
31371,141.41
31369,102.44
31368,104.34
31367,120.1
31366,111.26
31365,102.44
31363,172.6
31361,145.26
31360,134.87
31359,123.03
31358,113.5
31292,164.21
31291,151.44
31290,139.18
31289,129.15
31288,117.16
31287,107.98
31286,99.76
31285,148.25
31284,144.17
31282,142.92
31281,158.05
31280,216.43
31279,219
31278,220.52
31277,222.36
31276,224.37
31275,226.07
31274,227.78
31273,229.51
31272,231.56
31271,232.67
31270,234.74
31269,236.5
31268,237.31
31267,238.93
31266,240.72
31265,242.19
31264,243.84
31263,244.83
31262,246.49
31261,247.33
31260,249.18
31259,250.02
31258,251.37
31257,253.07
31256,254.27
31255,255.14
31254,256
31253,257.36
31252,258.23
31251,259.27
31239,122.99
31238,156
31237,122.99
31236,158.28
31235,112.24
31234,101.62
31233,112.24
31232,104.3
31231,122.99
31150,134.25
31149,113.42
31148,122.66
31147,134.25
31146,145.09
31145,160.7
31144,172.35
31143,187.35
31142,101.75
31141,111.92
31140,122.36
31139,134.43
31138,142.92
31137,155.25
31136,169.36
31135,184.93
31134,101.62
31133,111.07
31098,136.29
31097,141.13
31096,144.27
31075,133.31
31074,134.43
31073,135.53
31072,136.56
31071,137.74
31070,141.24
31069,139.25
31068,141.24
31067,140.32
31066,141.24
31065,142.25
31064,143.24
31063,143.69
31062,144.17
31061,144.68
31060,146.81
31059,147.52
31058,147.89
31057,148.25
31056,148.54
31053,148.8
31052,148.85
31051,148.98
31050,149
31040,95.31
31034,97.37
31032,98.05
31025,253.92
31007,211.05
31006,218.39
31005,224.64
31004,230.65
31003,234.97
31002,239.2
31001,244.69
31000,247.55
30998,257.32
30997,258.86
30985,223.08
30982,172.53
30981,188
30980,206.41
30979,268.03
30978,215.53
30976,228.94
30975,233.19
30974,239.1
30973,244.74
30972,250.45
30971,255.77
30970,260.29
30969,263.11
30968,265.08
30952,225.78
30951,245.18
30947,292.93
30946,318.25
30944,174.83
30943,191.15
30939,210.38
30938,228.78
30937,249.62
30936,271.45
30935,294.64
30934,322.73
30848,89.59
30847,92.85
30813,149
30794,103.1
30793,170.1
30792,102.59
30791,102.65
30790,249.53
30789,249.53
30788,249.53
30787,249.53
30786,249.53
30785,249.53
30783,249.53
30782,249.53
30780,249.53
30691,88.11
30686,92.14
30685,92.96
30682,94.6
30666,98.91
30663,99.68
30661,99.7
30046,303.17
30044,254.98
30043,232.92
30042,215.42
30041,194.66
30040,175.27
30037,260.66
30036,238.44
30035,218.12
30034,202.14
30033,184.51
30032,169.24
30031,154.66
29661,383.95
29660,207.19
29659,156.81
29658,168.27
29657,180.37
29656,192.69
29654,220.54
29652,232.75
29651,247.22
29650,262.63
29648,279.38
29647,298.46
29645,318.18
29644,340.01
29643,361.06
29641,404.66
29640,423.97
29639,442.46
29638,461.47
29637,481.73
29629,53.79
29628,56.97
29627,60.27
29626,63.73
29625,67.33
29624,71.1
29623,75.02
29622,79.07
29621,83.27
29620,87.64
29619,92.16
29617,96.83
29616,101.66
29614,106.65
29613,111.8
29567,158.21
29566,167.86
29562,180.26
29561,193.25
29560,206.96
29559,221.29
29558,236.35
29557,251.96
29556,268.1
29555,284.78
29553,301.84
29552,319.36
29551,337.53
29550,356.58
29548,376.6
29547,398
29546,420.87
29544,445.57
29543,472.04
29542,499.62
29540,53.79
29532,53.79
29531,56.97
29530,60.27
29529,63.73
29528,67.33
29527,71.1
29526,75.02
29525,79.07
29524,83.27
29523,87.64
29522,92.16
29521,96.83
29520,101.66
29519,106.65
29518,111.8
29517,77.93
29516,80.15
29514,340.01
29504,306
29503,281.77
29502,258.51
29501,236.88
29500,219.86
29499,199.04
29498,181.69
29497,166.95
29495,313.1
29494,287.31
29492,263.51
29491,241.6
29490,223.99
29489,204.31
29488,188.89
29487,173.88
29481,337.7
29480,309.75
29479,285.33
29478,259.58
29477,222.01
29476,217.79
29475,201.63
29474,185.5
29471,249.58
29470,230.45
29469,212.38
29467,195.5
29466,181.74
29465,166.63
29464,154.31
29463,142.69
29461,459.69
29460,421.19
29459,385.3
29458,351.73
29457,326.79
29455,297.45
29454,273.17
29453,250.58
29449,296.33
29448,269.82
29447,247.81
29446,222.73
29439,372.27
29438,341.57
29436,312.47
29435,284.96
29434,262.91
29433,239.94
29432,219.84
29431,201.92
29428,311.58
29427,285.12
29426,259.95
29425,239.65
29421,264.37
29420,238.47
29419,213.28
29418,189.21
29417,170.91
29416,148.76
29414,134.37
29413,143.34
29284,65.51
29283,70.87
29282,76.24
29281,81.41
29280,92.41
29279,99.89
29278,105.44
29277,110.7
29276,116.03
29275,121.06
29273,126.01
29272,130.8
29271,134.86
29270,138.9
29269,143.43
29268,147.44
29267,151.4
29266,155.13
29264,159.03
29263,162.39
29262,165.78
29261,169.66
29260,172.42
29259,176.3
29258,178.95
29257,181.69
29256,184.97
29255,187.83
29254,190.23
29253,192.07
29222,222.88
29221,182.37
29220,100.84
29218,76.62
29217,90.17
29216,83.78
29214,97.84
29213,104.62
29212,117.54
29211,129.58
29210,139.06
29209,149.18
29208,160.09
29207,170.96
29206,194.35
29204,247.77
29201,206.66
29200,236.53
29199,262.96
29198,278.98
29148,182.29
29098,190.44
29048,136.57
29046,172.84
29044,136.86
29043,84.97
27605,101.68
27604,111.45
27603,122.71
27602,136
27601,147.72
27600,161.58
27599,177.37
27598,193.44
27595,96.23
27594,104.2
27593,112.72
27592,123.88
27591,133.36
27590,145.41
27589,158.72
27588,172.71
27585,119.74
27584,133.76
27583,144.99
27582,159.78
27581,175.19
27580,190.9
27577,103.29
27576,113.68
27575,123.73
27574,136.8
27573,149.14
27572,163.6
27571,178.84
27570,195.67
27569,90.87
27568,109.35
27567,119.74
27566,128.77
27565,139.55
27564,152.26
27563,165.84
27562,97.36
27561,105.28
27559,114.43
27558,125.6
27557,135.77
27556,148.37
27555,162.08
27554,176.7
27553,108.27
27552,119.33
27551,131.8
27550,145.92
27548,157.79
27547,172.64
27546,189.86
27545,207.07
27544,114.16
27543,124.53
27542,136.02
27541,146.65
27540,157.83
27539,170.36
27538,187.87
27537,203.83
27536,116.79
27535,126.35
27534,165.4
27533,182.01
27532,198.1
27531,216.87
27442,92.68
27440,109.46
27439,119.65
27438,128.88
27437,140.28
27436,152.67
27435,166.97
27434,96.7
27433,107.23
27432,115.85
27431,126.27
27430,136.13
27429,148.56
27428,161.64
27427,177.02
27426,96.71
27425,105.08
27424,114.05
27423,124
27422,133.25
27421,144.98
27420,157.19
27419,171.16
27415,125.26
27414,139.17
27413,151.35
27412,166.75
27411,181.95
27410,198.56
27408,102.1
27407,112.16
27406,123.07
27405,135.94
27404,147.73
27402,161.51
27401,177.45
27400,192.28
27399,106.87
27398,118.11
27397,129.11
27396,143.19
27395,156.22
27394,171.55
27393,189.17
27392,205.82
27391,120.01
27390,129.23
27389,139.27
27388,151.95
27387,162.62
27385,192.33
27384,209.37
27382,114.27
27381,124.49
27380,137.19
27379,148.95
27378,162.72
27377,178.34
27376,193.77
27375,212.71
27373,116.25
27372,126.88
27371,133.83
27370,147.87
27369,158.78
27368,173.25
27367,191.73
27366,206.46
27264,112.8
27262,124.65
27261,137.08
27260,152.79
27258,166.29
27257,183.99
27255,217.68
27254,103.51
27253,113.4
27252,123.16
27251,135.68
27250,145.4
27249,159.17
27248,175.11
27246,102.65
27245,93.21
27244,107.19
27243,137.88
27242,146.35
27240,173.7
27239,189.1
27238,112.35
27236,138.37
27235,158.94
27233,188.7
27232,204.86
27231,225.22
27228,113.98
27227,124.57
27226,139.38
27225,153.67
27223,168.09
27222,180.55
27221,198.14
27220,215.56
27216,109.4
27215,118.48
27214,129
27213,141.49
27212,148.48
27211,165.87
27210,193.16
27209,196.63
27207,91.68
27205,99.56
27203,107.41
27201,117.14
27200,125.71
27199,137.15
27198,148.84
27197,162.2
27192,100.34
27191,109.05
27190,118.1
27189,128.86
27188,139.08
27187,152.66
27185,166.6
27184,181.34
27183,99.46
27182,109.05
27181,118.78
27180,130.06
27179,140.47
27178,153.23
27177,166.86
27176,182.09
27142,248.82
27141,248.3
26962,247.6
26961,232.11
26926,187.46
26925,188.04
26924,188.62
26923,189.19
26922,189.85
26921,190.55
26920,191.13
26919,191.59
26918,192.09
26917,192.38
26916,192.52
26491,98.1
26490,94.62
26489,97.16
26488,112.54
26485,110.43
26483,109.27
26482,107.57
26475,28.41
26474,30.5
26473,31.62
26472,32.81
26471,32.84
26470,31.97
26469,34.11
26468,38.59
26467,43.61
26457,79.47
26456,79.47
26455,79.47
26454,79.47
26453,79.47
26452,79.47
26451,79.47
26450,79.47
26449,79.47
26439,39.68
26438,43.29
26437,46.41
26436,49.27
26435,52.09
26417,12.13
26400,16.48
26398,11.66
26396,12.04
26394,12.28
26393,12.59
26392,12.79
26391,13.05
26389,13.37
26388,13.76
26386,14.28
26385,14.61
26383,15.15
26382,15.72
26380,17.24
26379,18.2
26377,20.59
26375,24.01
26374,9.29
26373,28.64
26372,16.66
26370,24.94
26369,32.9
26368,41.73
26367,51.05
26366,57.86
26365,63.15
26364,68.48
26363,69.83
26322,254.42
26321,258.09
26320,261.77
26319,265.46
26318,269.15
26317,272.77
26316,276.43
26315,280.05
26314,283.63
26313,287.19
26312,290.73
26311,294.21
26310,297.63
26309,300.82
26308,303.22
26289,89.92
26288,94.56
26286,99.06
26284,103.66
26283,107.78
26282,111.59
26280,115.57
26279,119.38
26278,123.15
26277,126.83
26276,130.41
26275,134.07
26274,137.41
26273,140.98
26272,147.93
26271,154.74
26270,161.26
26269,167.7
26268,169.39
26267,180.09
26266,185.6
26265,189.22
26236,242.07
26235,250.13
26234,244.72
26233,246.77
26231,252.17
26230,243.51
26229,249
26122,108.13
26121,117.43
26120,105.59
26119,114.69
26115,111.71
26114,108.87
26113,105.86
25941,54.89
25940,56.29
25939,57.69
25937,59.13
25936,60.61
25934,61.91
25932,63.72
25931,66.33
25930,68.01
25929,69.23
25928,70.65
25927,72.44
25925,74.24
25924,76.12
25923,78.04
25906,70.37
25905,72.14
25904,75.72
25903,73.88
25901,77.56
25900,79.47
25899,81.3
25898,83.27
25849,266.77
25847,269.82
25846,268.68
25845,283.59
25844,269.5
25843,266.3
25842,266.77
25841,265.94
25840,287
25839,279.01
25838,279.25
25837,277.81
25836,277.79
25835,277.11
25834,276.26
25833,274.15
25832,275.42
25831,283.59
25830,274.92
25450,252.53
25449,256.27
25448,259.92
25447,263.61
25446,267.32
25444,270.96
25443,274.6
25441,278.25
25440,281.84
25439,285.42
25437,288.96
25435,292.49
25434,295.96
25433,299.26
25432,302.21
25431,303.73
25413,144.45
25411,151.29
25410,158.07
25409,164.48
25408,170.83
25407,177.05
25406,183.03
25405,187.72
25404,189.95
25393,60.79
25392,64.56
25391,68.08
25389,70.65
25388,74.19
25387,77.89
25386,81.64
25385,85.6
25373,133.97
25372,144.53
25370,156.14
25369,167.99
25368,180.59
25367,193.94
25366,212.97
25365,228.06
25352,116.2
25351,128.87
25350,142.69
25349,158.17
25347,175.2
25346,193.88
25345,213.87
25344,235.88
25334,198.09
25333,216.63
25332,236.59
25331,257.88
25330,280.97
25329,306.66
25328,332.81
25327,361.97
25326,46.88
25325,52.42
25324,57.91
25323,64.56
25321,70.65
25320,77.89
25319,85.6
25318,93.87
25317,77.89
25262,251.97
25261,255.49
25260,256.55
25259,257.67
25258,259.79
25256,253.27
25255,254.36
25251,258.84
25249,260.7
25248,261.21
25247,261.44
25246,255.2
25245,246.94
25244,247.79
25243,248.96
25241,249.91
25240,250.7
25239,251.83
25238,252.68
25237,253.47
25236,254.21
25235,255.24
25233,232.99
25232,233.9
25187,225.91
25186,226.81
25185,227.64
25184,228.7
25182,229.51
25181,229.85
25180,231.41
25179,232.31
25177,233.61
25160,258.6
25159,217.05
25158,197.26
25157,232.59
25156,248.29
25155,254.76
25154,274.9
25153,299.77
25152,326.79
25151,356.81
25150,116.85
25149,145.13
25147,158.18
25146,161.92
25145,194.7
25143,176.24
25142,216.7
25141,238.55
25132,94.81
25099,77.46
25098,193.16
25097,307.92
25096,77.46
25084,155.69
25083,183.31
25082,195.82
25081,200.99
25080,217.08
25078,237.24
25076,281.74
25075,175.14
25074,204.6
25072,223.02
25070,241.67
25069,264
25068,288.09
25067,314.47
25065,168.14
25064,197.81
25063,211.27
25061,217.04
25060,234.65
25059,256.31
25058,280.01
25057,305.51
25001,231.88
25000,228.32
24999,220.22
24998,222.64
24997,228.32
24996,224
24995,226.94
24994,225.42
24993,226.94
24992,228.32
24991,229.68
24990,230.87
24989,231.88
24988,232.71
24987,233.2
24986,237.74
24985,239.71
24984,241.57
24983,243.39
24982,245.21
24981,247
24980,248.73
24979,250.51
24978,252.07
24977,253.35
24976,253.95
24939,240.86
24938,243.08
24937,245.83
24936,248.3
24935,250.66
24934,252.91
24933,255.13
24932,257.12
24931,258.71
24930,259.88
24929,260.31
24906,240.77
24905,243.24
24904,246.02
24903,248.52
24902,250.98
24901,253.01
24894,260.06
24892,235.74
24889,155.02
24887,168.84
24886,184.13
24885,200.37
24884,218.05
24883,236.95
24882,257.59
24881,280.06
24870,167.47
24869,182.63
24868,199.05
24867,216.68
24865,256.23
24864,278.44
24863,302.64
24850,175.71
24849,190.81
24848,206.49
24847,224.05
24846,243.61
24845,264.62
24844,287.42
24843,311.21
24831,313.48
24830,276.8
24829,250.01
24828,194.19
24827,385.49
24826,374.65
24825,347.08
24820,159.67
24819,352.14
24818,366.55
24817,303.89
24816,308.6
24814,235.03
24812,258.1
24811,263.65
24810,275.19
24809,332.28
24665,167.19
24664,172.01
24663,176.59
24662,180.93
24661,185.03
24660,188.89
24659,192.71
24658,196.28
24657,199.8
24656,203.14
24655,206.3
24654,209.38
24653,212.3
24652,214.65
24651,216.61
24650,217.56
24631,183.51
24630,188.27
24629,192.8
24628,197.15
24627,201.34
24626,205.39
24625,209.31
24624,213.06
24623,216.74
24622,219.98
24621,223.62
24620,227.02
24619,230.15
24618,232.97
24617,235.27
24616,236.47
24595,170.39
24593,174.13
24592,185.17
24591,200.26
24590,201.12
24589,207.42
24587,211.66
24586,216.71
24557,220.07
24555,224.75
24554,228.45
24553,231.52
24552,233.92
24550,236.42
24549,238.62
24548,239.6
24525,286
24475,204.59
